u,unit_type,grat_orientation,grat_contrast,grat_spat_freq,grat_phase,response,smoothed_response
2,excit,120,0.186966,0.0240215,90,0.00149925,0.00089955
2,excit,120,0.186966,0.0240215,180,0.0,0.000218103
2,excit,120,0.186966,0.0240215,270,0.00159872,0.00191847
2,excit,120,0.186966,0.0577032,0,0.0,0.0
2,excit,120,0.186966,0.0577032,90,0.000705219,0.000564175
2,excit,120,0.186966,0.0577032,180,0.0,0.0
2,excit,120,0.186966,0.0577032,270,0.0,0.0
2,excit,120,0.186966,0.138612,0,0.00374532,0.00344569
2,excit,120,0.186966,0.138612,90,0.00159872,0.00143885
2,excit,120,0.186966,0.138612,180,0.0,0.0
2,excit,120,0.186966,0.138612,270,0.000922509,0.00110701
2,excit,120,0.186966,0.332966,0,0.000922509,0.000553506
2,excit,120,0.186966,0.332966,90,0.0,0.000319744
2,excit,120,0.186966,0.332966,180,0.004,0.004
2,excit,120,0.186966,0.332966,270,0.0,0.000479616
2,excit,120,0.186966,0.799834,0,0.00133156,0.00106525
2,excit,120,0.186966,0.799834,90,0.0,0.0
2,excit,120,0.186966,0.799834,180,0.00184502,0.00166052
2,excit,120,0.186966,0.799834,270,0.0,0.000342466
2,excit,120,0.303066,0.01,0,0.00119904,0.00119904
2,excit,120,0.303066,0.01,90,0.00218102,0.00218102
2,excit,120,0.303066,0.01,180,0.00218102,0.00174482
2,excit,120,0.303066,0.01,270,0.000922509,0.00147601
2,excit,120,0.303066,0.0240215,0,0.0,0.0
2,excit,120,0.303066,0.0240215,90,0.00684932,0.00616438
2,excit,120,0.303066,0.0240215,180,0.00513699,0.00513699
2,excit,120,0.303066,0.0240215,270,0.0,0.0
2,excit,120,0.303066,0.0577032,0,0.0,0.0
2,excit,120,0.303066,0.0577032,90,0.0,0.0
2,excit,120,0.303066,0.0577032,180,0.0,0.0
2,excit,120,0.303066,0.0577032,270,0.0,0.0
2,excit,120,0.303066,0.138612,0,0.000799361,0.000639488
2,excit,120,0.303066,0.138612,90,0.00109051,0.00109051
2,excit,120,0.303066,0.138612,180,0.00119904,0.00143885
2,excit,120,0.303066,0.138612,270,0.000630915,0.000883281
2,excit,120,0.303066,0.332966,0,0.0,0.0
2,excit,120,0.303066,0.332966,90,0.00239808,0.00335731
2,excit,120,0.303066,0.332966,180,0.00218102,0.00218102
2,excit,120,0.303066,0.332966,270,0.00141044,0.000987306
2,excit,120,0.303066,0.799834,0,0.000705219,0.000705219
2,excit,120,0.303066,0.799834,90,0.00342466,0.00342466
2,excit,120,0.303066,0.799834,180,0.000856164,0.000684932
2,excit,120,0.303066,0.799834,270,0.0,0.0005997
2,excit,120,0.464386,0.01,0,0.0,0.0
2,excit,120,0.464386,0.01,90,0.0,0.0
2,excit,120,0.464386,0.01,180,0.0,0.0
2,excit,120,0.464386,0.01,270,0.0,0.0
2,excit,120,0.464386,0.0240215,0,0.00109051,0.00130862
2,excit,120,0.464386,0.0240215,90,0.0,0.0
2,excit,120,0.464386,0.0240215,180,0.0,0.0
2,excit,120,0.464386,0.0240215,270,0.0,0.0
2,excit,120,0.464386,0.0577032,0,0.0,0.0
2,excit,120,0.464386,0.0577032,90,0.00159872,0.0011191
2,excit,120,0.464386,0.0577032,180,0.00133156,0.00106525
2,excit,120,0.464386,0.0577032,270,0.000799361,0.000799361
2,excit,120,0.464386,0.138612,0,0.00199867,0.00186542
2,excit,120,0.464386,0.138612,90,0.0,0.0
2,excit,120,0.464386,0.138612,180,0.0,0.0
2,excit,120,0.464386,0.138612,270,0.0,0.0
2,excit,120,0.464386,0.332966,0,0.000856164,0.000684932
2,excit,120,0.464386,0.332966,90,0.000799361,0.000799361
2,excit,120,0.464386,0.332966,180,0.00184502,0.00129151
2,excit,120,0.464386,0.332966,270,0.0,0.0003996
2,excit,120,0.464386,0.799834,0,0.0,0.0
2,excit,120,0.464386,0.799834,90,0.002997,0.0023976
2,excit,120,0.464386,0.799834,180,0.0,0.0
2,excit,120,0.464386,0.799834,270,0.00239808,0.00239808
2,excit,120,0.68854,0.01,0,0.0,0.0
2,excit,120,0.68854,0.01,90,0.000999001,0.000999001
2,excit,120,0.68854,0.01,180,0.0,0.0
2,excit,120,0.68854,0.01,270,0.0,0.0
2,excit,120,0.68854,0.0240215,0,0.001998,0.0017982
2,excit,120,0.68854,0.0240215,90,0.003996,0.002997
2,excit,120,0.68854,0.0240215,180,0.00449775,0.00449775
2,excit,120,0.68854,0.0240215,270,0.0,0.0
2,excit,120,0.68854,0.0577032,0,0.00109051,0.00087241
2,excit,120,0.68854,0.0577032,90,0.00149925,0.00089955
2,excit,120,0.68854,0.0577032,180,0.000749625,0.0005997
2,excit,120,0.68854,0.0577032,270,0.0,0.000479616
2,excit,120,0.68854,0.138612,0,0.0,0.0
2,excit,120,0.68854,0.138612,90,0.0,0.0
2,excit,120,0.68854,0.138612,180,0.00109051,0.00109051
2,excit,120,0.68854,0.138612,270,0.0029985,0.00269865
2,excit,120,0.68854,0.332966,0,0.0,0.0
2,excit,120,0.68854,0.332966,90,0.0,0.0
2,excit,120,0.68854,0.332966,180,0.00149925,0.0017991
2,excit,120,0.68854,0.332966,270,0.0,0.0
2,excit,120,0.68854,0.799834,0,0.0,0.0
2,excit,120,0.68854,0.799834,90,0.00133156,0.00159787
2,excit,120,0.68854,0.799834,180,0.0,0.0
2,excit,120,0.68854,0.799834,270,0.000922509,0.000922509
2,excit,120,1.0,0.01,0,0.002997,0.002997
2,excit,120,1.0,0.01,90,0.0029985,0.00269865
2,excit,120,1.0,0.01,180,0.00133333,0.00133333
2,excit,120,1.0,0.01,270,0.00159872,0.00143885
2,excit,120,1.0,0.0240215,0,0.00239808,0.00191847
2,excit,120,1.0,0.0240215,90,0.00319744,0.00271783
2,excit,120,1.0,0.0240215,180,0.00461255,0.00442804
2,excit,120,1.0,0.0240215,270,0.00211566,0.00211566
2,excit,120,1.0,0.0577032,0,0.00342466,0.00342466
2,excit,120,1.0,0.0577032,90,0.00133333,0.0008
2,excit,120,1.0,0.0577032,180,0.0,0.000436205
2,excit,120,1.0,0.0577032,270,0.000922509,0.000922509
2,excit,120,1.0,0.138612,0,0.0,0.0
2,excit,120,1.0,0.138612,90,0.000799361,0.00127898
2,excit,120,1.0,0.138612,180,0.00299401,0.00299401
2,excit,120,1.0,0.138612,270,0.00266667,0.00186667
2,excit,120,1.0,0.332966,0,0.0,0.0
2,excit,120,1.0,0.332966,90,0.0,0.0
2,excit,120,1.0,0.332966,180,0.0,0.0
2,excit,120,1.0,0.332966,270,0.00133333,0.00106667
2,excit,120,1.0,0.799834,0,0.0,0.000342759
2,excit,120,1.0,0.799834,90,0.00141143,0.00127029
2,excit,120,1.0,0.799834,180,0.0,0.0
2,excit,120,1.0,0.799834,270,0.0,0.0
2,excit,135,0.0,0.01,0,0.0,0.000171233
2,excit,135,0.0,0.01,90,0.00133156,0.00106525
2,excit,135,0.0,0.01,180,0.0,0.0
2,excit,135,0.0,0.01,270,0.00449775,0.00389805
2,excit,135,0.0,0.0240215,0,0.0,0.0
2,excit,135,0.0,0.0240215,90,0.00217865,0.00174292
2,excit,135,0.0,0.0240215,180,0.00276753,0.00221402
2,excit,135,0.0,0.0240215,270,0.00479616,0.00383693
2,excit,135,0.0,0.0577032,0,0.0,0.0
2,excit,135,0.0,0.0577032,90,0.00141143,0.00141143
2,excit,135,0.0,0.0577032,180,0.0,0.0
2,excit,135,0.0,0.0577032,270,0.000799361,0.000639488
2,excit,135,0.0,0.138612,0,0.00266489,0.00213191
2,excit,135,0.0,0.138612,90,0.0,0.0001998
2,excit,135,0.0,0.138612,180,0.00119904,0.000959233
2,excit,135,0.0,0.138612,270,0.000856164,0.000513699
2,excit,135,0.0,0.332966,0,0.0,0.000369004
2,excit,135,0.0,0.332966,90,0.00239808,0.00167866
2,excit,135,0.0,0.332966,180,0.0,0.0
2,excit,135,0.0,0.332966,270,0.0,0.0
2,excit,135,0.0,0.799834,0,0.00282087,0.0022567
2,excit,135,0.0,0.799834,90,0.0,0.000479616
2,excit,135,0.0,0.799834,180,0.000922509,0.00110701
2,excit,135,0.0,0.799834,270,0.0,0.0
2,excit,135,0.0432773,0.01,0,0.0,0.0
2,excit,135,0.0432773,0.01,90,0.0,0.0
2,excit,135,0.0432773,0.01,180,0.0,0.0
2,excit,135,0.0432773,0.01,270,0.002997,0.002997
2,excit,135,0.0432773,0.0240215,0,0.0,0.0
2,excit,135,0.0432773,0.0240215,90,0.0,0.000436205
2,excit,135,0.0432773,0.0240215,180,0.0,0.0003996
2,excit,135,0.0432773,0.0240215,270,0.0,0.000436205
2,excit,135,0.0432773,0.0577032,0,0.0,0.000239808
2,excit,135,0.0432773,0.0577032,90,0.0,0.0
2,excit,135,0.0432773,0.0577032,180,0.0,0.0
2,excit,135,0.0432773,0.0577032,270,0.000705219,0.000846262
2,excit,135,0.0432773,0.138612,0,0.00149925,0.00149925
2,excit,135,0.0432773,0.138612,90,0.0,0.0
2,excit,135,0.0432773,0.138612,180,0.00109051,0.00087241
2,excit,135,0.0432773,0.138612,270,0.00149925,0.00149925
2,excit,135,0.0432773,0.332966,0,0.0,0.000218103
2,excit,135,0.0432773,0.332966,90,0.0,0.0
2,excit,135,0.0432773,0.332966,180,0.00327154,0.00283533
2,excit,135,0.0432773,0.332966,270,0.00218102,0.00239913
2,excit,135,0.0432773,0.799834,0,0.0,0.0
2,excit,135,0.0432773,0.799834,90,0.00359712,0.00263789
2,excit,135,0.0432773,0.799834,180,0.00119904,0.00119904
2,excit,135,0.0432773,0.799834,270,0.00276753,0.00202952
2,excit,135,0.103411,0.01,0,0.0,0.000218103
2,excit,135,0.103411,0.01,90,0.0,0.0
2,excit,135,0.103411,0.01,180,0.00239808,0.00263789
2,excit,135,0.103411,0.01,270,0.00108932,0.00087146
2,excit,135,0.103411,0.0240215,0,0.00171233,0.00171233
2,excit,135,0.103411,0.0240215,90,0.00266312,0.00159787
2,excit,135,0.103411,0.0240215,180,0.000922509,0.000922509
2,excit,135,0.103411,0.0240215,270,0.0,0.0
2,excit,135,0.103411,0.0577032,0,0.000999001,0.000799201
2,excit,135,0.103411,0.0577032,90,0.0028777,0.00268585
2,excit,135,0.103411,0.0577032,180,0.001,0.0008
2,excit,135,0.103411,0.0577032,270,0.0,0.0
2,excit,135,0.103411,0.138612,0,0.0,0.000184502
2,excit,135,0.103411,0.138612,90,0.000922509,0.000922509
2,excit,135,0.103411,0.138612,180,0.00149925,0.00149925
2,excit,135,0.103411,0.138612,270,0.0,0.000749625
2,excit,135,0.103411,0.332966,0,0.00184502,0.00147601
2,excit,135,0.103411,0.332966,90,0.0,0.0
2,excit,135,0.103411,0.332966,180,0.0017138,0.00154242
2,excit,135,0.103411,0.332966,270,0.00119904,0.00143885
2,excit,135,0.103411,0.799834,0,0.0,0.0
2,excit,135,0.103411,0.799834,90,0.00359712,0.00311751
2,excit,135,0.103411,0.799834,180,0.00369004,0.00332103
2,excit,135,0.103411,0.799834,270,0.00218102,0.00218102
2,excit,135,0.186966,0.01,0,0.0,0.00029985
2,excit,135,0.186966,0.01,90,0.0,0.0
2,excit,135,0.186966,0.01,180,0.0,0.0
2,excit,135,0.186966,0.01,270,0.0,0.0
2,excit,135,0.186966,0.0240215,0,0.0,0.0
2,excit,135,0.186966,0.0240215,90,0.00133156,0.00106525
2,excit,135,0.186966,0.0240215,180,0.0,0.0005997
2,excit,135,0.186966,0.0240215,270,0.0,0.0
2,excit,135,0.186966,0.0577032,0,0.00359712,0.00335731
2,excit,135,0.186966,0.0577032,90,0.0,0.0
2,excit,135,0.186966,0.0577032,180,0.00327154,0.00305344
2,excit,135,0.186966,0.0577032,270,0.00342466,0.00376712
2,excit,135,0.186966,0.138612,0,0.0,0.0
2,excit,135,0.186966,0.138612,90,0.0,0.0
2,excit,135,0.186966,0.138612,180,0.0,0.0
2,excit,135,0.186966,0.138612,270,0.0,0.000553506
2,excit,135,0.186966,0.332966,0,0.0,0.0
2,excit,135,0.186966,0.332966,90,0.0,0.0
2,excit,135,0.186966,0.332966,180,0.0,0.000479616
2,excit,135,0.186966,0.332966,270,0.00266312,0.00213049
2,excit,135,0.186966,0.799834,0,0.0,0.0
2,excit,135,0.186966,0.799834,90,0.0,0.000184502
2,excit,135,0.186966,0.799834,180,0.0,0.0
2,excit,135,0.186966,0.799834,270,0.000749625,0.000749625
2,excit,135,0.303066,0.01,0,0.0,0.000239808
2,excit,135,0.303066,0.01,90,0.0,0.0001998
2,excit,135,0.303066,0.01,180,0.0,0.0
2,excit,135,0.303066,0.01,270,0.000705219,0.000705219
2,excit,135,0.303066,0.0240215,0,0.00109051,0.00109051
2,excit,135,0.303066,0.0240215,90,0.0,0.0
2,excit,135,0.303066,0.0240215,180,0.0,0.0
2,excit,135,0.303066,0.0240215,270,0.0,0.0
2,excit,135,0.303066,0.0577032,0,0.0,0.0
2,excit,135,0.303066,0.0577032,90,0.00256849,0.00256849
2,excit,135,0.303066,0.0577032,180,0.00133156,0.00106525
2,excit,135,0.303066,0.0577032,270,0.00171233,0.0015411
2,excit,135,0.303066,0.138612,0,0.0,0.0004
2,excit,135,0.303066,0.138612,90,0.0,0.0
2,excit,135,0.303066,0.138612,180,0.00171233,0.00171233
2,excit,135,0.303066,0.138612,270,0.0,0.0
2,excit,135,0.303066,0.332966,0,0.0,0.000479616
2,excit,135,0.303066,0.332966,90,0.00119904,0.000959233
2,excit,135,0.303066,0.332966,180,0.003996,0.0033966
2,excit,135,0.303066,0.332966,270,0.00149925,0.0011994
2,excit,135,0.303066,0.799834,0,0.000705219,0.000846262
2,excit,135,0.303066,0.799834,90,0.0,0.0
2,excit,135,0.303066,0.799834,180,0.0,0.000479616
2,excit,135,0.303066,0.799834,270,0.0,0.0
2,excit,135,0.464386,0.01,0,0.0,0.000684932
2,excit,135,0.464386,0.01,90,0.0,0.000149925
2,excit,135,0.464386,0.01,180,0.0017138,0.0017138
2,excit,135,0.464386,0.01,270,0.0,0.0003996
2,excit,135,0.464386,0.0240215,0,0.0029985,0.0029985
2,excit,135,0.464386,0.0240215,90,0.003996,0.0033966
2,excit,135,0.464386,0.0240215,180,0.00218102,0.00261723
2,excit,135,0.464386,0.0240215,270,0.00141143,0.00183486
2,excit,135,0.464386,0.0577032,0,0.000799361,0.00143885
2,excit,135,0.464386,0.0577032,90,0.00239808,0.00191847
2,excit,135,0.464386,0.0577032,180,0.000999001,0.000999001
2,excit,135,0.464386,0.0577032,270,0.00184502,0.00110701
2,excit,135,0.464386,0.138612,0,0.00109051,0.000654308
2,excit,135,0.464386,0.138612,90,0.0,0.0
2,excit,135,0.464386,0.138612,180,0.0,0.0
2,excit,135,0.464386,0.138612,270,0.00133245,0.00146569
2,excit,135,0.464386,0.332966,0,0.000922509,0.000922509
2,excit,135,0.464386,0.332966,90,0.0029985,0.0029985
2,excit,135,0.464386,0.332966,180,0.0,0.0
2,excit,135,0.464386,0.332966,270,0.000922509,0.00110701
2,excit,135,0.464386,0.799834,0,0.0,0.0
2,excit,135,0.464386,0.799834,90,0.0,0.000479616
2,excit,135,0.464386,0.799834,180,0.00276753,0.00239852
2,excit,135,0.464386,0.799834,270,0.0,0.0
2,excit,135,0.68854,0.01,0,0.00149925,0.0023988
2,excit,135,0.68854,0.01,90,0.00133333,0.00133333
2,excit,135,0.68854,0.01,180,0.00133333,0.00133333
2,excit,135,0.68854,0.01,270,0.0,0.0
2,excit,135,0.68854,0.0240215,0,0.0,0.0
2,excit,135,0.68854,0.0240215,90,0.00171233,0.00171233
2,excit,135,0.68854,0.0240215,180,0.00171233,0.00171233
2,excit,135,0.68854,0.0240215,270,0.00319744,0.00319744
2,excit,135,0.68854,0.0577032,0,0.00109051,0.000654308
2,excit,135,0.68854,0.0577032,90,0.0,0.000738007
2,excit,135,0.68854,0.0577032,180,0.0,0.0
2,excit,135,0.68854,0.0577032,270,0.00119904,0.00143885
2,excit,135,0.68854,0.138612,0,0.00184502,0.00147601
2,excit,135,0.68854,0.138612,90,0.00109051,0.00087241
2,excit,135,0.68854,0.138612,180,0.00224888,0.00194903
2,excit,135,0.68854,0.138612,270,0.0,0.0
2,excit,135,0.68854,0.332966,0,0.0017138,0.00137104
2,excit,135,0.68854,0.332966,90,0.00109051,0.00087241
2,excit,135,0.68854,0.332966,180,0.00109051,0.00130862
2,excit,135,0.68854,0.332966,270,0.0,0.0
2,excit,135,0.68854,0.799834,0,0.00109051,0.00087241
2,excit,135,0.68854,0.799834,90,0.0,0.0
2,excit,135,0.68854,0.799834,180,0.000922509,0.00166052
2,excit,135,0.68854,0.799834,270,0.0,0.0
2,excit,135,1.0,0.01,0,0.0,0.0008
2,excit,135,1.0,0.01,90,0.00184502,0.00276753
2,excit,135,1.0,0.01,180,0.00109051,0.00109051
2,excit,135,1.0,0.01,270,0.00119904,0.00143885
2,excit,135,1.0,0.0240215,0,0.0,0.000533333
2,excit,135,1.0,0.0240215,90,0.00654308,0.00632497
2,excit,135,1.0,0.0240215,180,0.00199867,0.00199867
2,excit,135,1.0,0.0240215,270,0.00218102,0.00261723
2,excit,135,1.0,0.0577032,0,0.0,0.000369004
2,excit,135,1.0,0.0577032,90,0.000922509,0.00110701
2,excit,135,1.0,0.0577032,180,0.000999001,0.000599401
2,excit,135,1.0,0.0577032,270,0.000799361,0.000799361
2,excit,135,1.0,0.138612,0,0.0,0.0
2,excit,135,1.0,0.138612,90,0.00342759,0.00308483
2,excit,135,1.0,0.138612,180,0.000799361,0.00127898
2,excit,135,1.0,0.138612,270,0.001998,0.0015984
2,excit,135,1.0,0.332966,0,0.0,0.0
2,excit,135,1.0,0.332966,90,0.0,0.0
2,excit,135,1.0,0.332966,180,0.0,0.0
2,excit,135,1.0,0.332966,270,0.0,0.0
2,excit,135,1.0,0.799834,0,0.0,0.0
2,excit,135,1.0,0.799834,90,0.00218102,0.00218102
2,excit,135,1.0,0.799834,180,0.0,0.0
2,excit,135,1.0,0.799834,270,0.0,0.0
2,excit,150,0.0,0.01,0,0.0,0.0
2,excit,150,0.0,0.01,90,0.000799361,0.000799361
2,excit,150,0.0,0.01,180,0.000856164,0.00119863
2,excit,150,0.0,0.01,270,0.0,0.0
2,excit,150,0.0,0.0240215,0,0.0,0.0
2,excit,150,0.0,0.0240215,90,0.0,0.0
2,excit,150,0.0,0.0240215,180,0.000922509,0.000738007
2,excit,150,0.0,0.0240215,270,0.000999001,0.000799201
2,excit,150,0.0,0.0577032,0,0.000705219,0.000423131
2,excit,150,0.0,0.0577032,90,0.0,0.0
2,excit,150,0.0,0.0577032,180,0.0,0.0
2,excit,150,0.0,0.0577032,270,0.00119904,0.00167866
2,excit,150,0.0,0.138612,0,0.00449775,0.00449775
2,excit,150,0.0,0.138612,90,0.0,0.000342466
2,excit,150,0.0,0.138612,180,0.000705219,0.000423131
2,excit,150,0.0,0.138612,270,0.0,0.0
2,excit,150,0.0,0.332966,0,0.002997,0.0023976
2,excit,150,0.0,0.332966,90,0.0,0.000342759
2,excit,150,0.0,0.332966,180,0.00399467,0.00399467
2,excit,150,0.0,0.332966,270,0.00109051,0.00130862
2,excit,150,0.0,0.799834,0,0.000799361,0.000959233
2,excit,150,0.0,0.799834,90,0.00257069,0.00188518
2,excit,150,0.0,0.799834,180,0.0,0.000184502
2,excit,150,0.0,0.799834,270,0.00119904,0.00119904
2,excit,150,0.0432773,0.01,0,0.00239808,0.00215827
2,excit,150,0.0432773,0.01,90,0.0,0.000266312
2,excit,150,0.0432773,0.01,180,0.0,0.000436205
2,excit,150,0.0432773,0.01,270,0.0,0.0011191
2,excit,150,0.0432773,0.0240215,0,0.000666223,0.000666223
2,excit,150,0.0432773,0.0240215,90,0.002,0.0022
2,excit,150,0.0432773,0.0240215,180,0.00119904,0.00119904
2,excit,150,0.0432773,0.0240215,270,0.0,0.00089955
2,excit,150,0.0432773,0.0577032,0,0.00171233,0.00342466
2,excit,150,0.0432773,0.0577032,90,0.00266667,0.00293333
2,excit,150,0.0432773,0.0577032,180,0.00171233,0.0010274
2,excit,150,0.0432773,0.0577032,270,0.0,0.0
2,excit,150,0.0432773,0.138612,0,0.00218102,0.00239913
2,excit,150,0.0432773,0.138612,90,0.00109051,0.00109051
2,excit,150,0.0432773,0.138612,180,0.00171233,0.00136986
2,excit,150,0.0432773,0.138612,270,0.000999001,0.000999001
2,excit,150,0.0432773,0.332966,0,0.00119904,0.00119904
2,excit,150,0.0432773,0.332966,90,0.00276753,0.00239852
2,excit,150,0.0432773,0.332966,180,0.0,0.0
2,excit,150,0.0432773,0.332966,270,0.00218102,0.00283533
2,excit,150,0.0432773,0.799834,0,0.0,0.00029985
2,excit,150,0.0432773,0.799834,90,0.0,0.000218103
2,excit,150,0.0432773,0.799834,180,0.0,0.0
2,excit,150,0.0432773,0.799834,270,0.00133333,0.00133333
2,excit,150,0.103411,0.01,0,0.002,0.0016
2,excit,150,0.103411,0.01,90,0.0,0.000141044
2,excit,150,0.103411,0.01,180,0.0029985,0.00209895
2,excit,150,0.103411,0.01,270,0.0,0.0
2,excit,150,0.103411,0.0240215,0,0.0,0.000532623
2,excit,150,0.103411,0.0240215,90,0.000666223,0.000399734
2,excit,150,0.103411,0.0240215,180,0.0,0.0
2,excit,150,0.103411,0.0240215,270,0.000749625,0.000749625
2,excit,150,0.103411,0.0577032,0,0.0,0.0
2,excit,150,0.103411,0.0577032,90,0.0,0.0
2,excit,150,0.103411,0.0577032,180,0.0,0.0
2,excit,150,0.103411,0.0577032,270,0.0,0.0
2,excit,150,0.103411,0.138612,0,0.0,0.0
2,excit,150,0.103411,0.138612,90,0.00171233,0.00188356
2,excit,150,0.103411,0.138612,180,0.0,0.0003996
2,excit,150,0.103411,0.138612,270,0.0,0.0
2,excit,150,0.103411,0.332966,0,0.00218102,0.00261723
2,excit,150,0.103411,0.332966,90,0.0,0.0
2,excit,150,0.103411,0.332966,180,0.00342466,0.00342466
2,excit,150,0.103411,0.332966,270,0.0,0.0
2,excit,150,0.103411,0.799834,0,0.000999001,0.000999001
2,excit,150,0.103411,0.799834,90,0.000856164,0.000684932
2,excit,150,0.103411,0.799834,180,0.00059952,0.000479616
2,excit,150,0.103411,0.799834,270,0.00211566,0.00211566
2,excit,150,0.186966,0.01,0,0.0,0.0
2,excit,150,0.186966,0.01,90,0.000799361,0.000479616
2,excit,150,0.186966,0.01,180,0.000705219,0.00141044
2,excit,150,0.186966,0.01,270,0.0,0.0
2,excit,150,0.186966,0.0240215,0,0.0,0.0
2,excit,150,0.186966,0.0240215,90,0.0,0.0
2,excit,150,0.186966,0.0240215,180,0.0,0.000685518
2,excit,150,0.186966,0.0240215,270,0.00256849,0.00222603
2,excit,150,0.186966,0.0577032,0,0.00171233,0.00205479
2,excit,150,0.186966,0.0577032,90,0.0,0.0
2,excit,150,0.186966,0.0577032,180,0.00239808,0.00271783
2,excit,150,0.186966,0.0577032,270,0.000999001,0.000999001
2,excit,150,0.186966,0.138612,0,0.00109051,0.00130862
2,excit,150,0.186966,0.138612,90,0.00159872,0.00159872
2,excit,150,0.186966,0.138612,180,0.000705219,0.000987306
2,excit,150,0.186966,0.138612,270,0.00109051,0.00087241
2,excit,150,0.186966,0.332966,0,0.000705219,0.000564175
2,excit,150,0.186966,0.332966,90,0.000799361,0.000639488
2,excit,150,0.186966,0.332966,180,0.001998,0.0017982
2,excit,150,0.186966,0.332966,270,0.0,0.0
2,excit,150,0.186966,0.799834,0,0.00266312,0.0023968
2,excit,150,0.186966,0.799834,90,0.00119904,0.00119904
2,excit,150,0.186966,0.799834,180,0.00327154,0.00348964
2,excit,150,0.186966,0.799834,270,0.0,0.0
2,excit,150,0.303066,0.01,0,0.00133245,0.00133245
2,excit,150,0.303066,0.01,90,0.0,0.00087241
2,excit,150,0.303066,0.01,180,0.00133156,0.00133156
2,excit,150,0.303066,0.01,270,0.00327154,0.00305344
2,excit,150,0.303066,0.0240215,0,0.00218102,0.00196292
2,excit,150,0.303066,0.0240215,90,0.00171233,0.00205479
2,excit,150,0.303066,0.0240215,180,0.00133245,0.00133245
2,excit,150,0.303066,0.0240215,270,0.0,0.000184502
2,excit,150,0.303066,0.0577032,0,0.0029985,0.00314843
2,excit,150,0.303066,0.0577032,90,0.00342759,0.00308483
2,excit,150,0.303066,0.0577032,180,0.0,0.0
2,excit,150,0.303066,0.0577032,270,0.00133333,0.0008
2,excit,150,0.303066,0.138612,0,0.0,0.0
2,excit,150,0.303066,0.138612,90,0.000749625,0.00104948
2,excit,150,0.303066,0.138612,180,0.00119904,0.00119904
2,excit,150,0.303066,0.138612,270,0.0,0.0
2,excit,150,0.303066,0.332966,0,0.0,0.0
2,excit,150,0.303066,0.332966,90,0.00149925,0.00089955
2,excit,150,0.303066,0.332966,180,0.0,0.0
2,excit,150,0.303066,0.332966,270,0.00119904,0.000959233
2,excit,150,0.303066,0.799834,0,0.000799361,0.0011191
2,excit,150,0.303066,0.799834,90,0.0,0.0
2,excit,150,0.303066,0.799834,180,0.0,0.0
2,excit,150,0.303066,0.799834,270,0.0,0.000532623
2,excit,150,0.464386,0.01,0,0.00239808,0.00239808
2,excit,150,0.464386,0.01,90,0.0,0.0
2,excit,150,0.464386,0.01,180,0.000705716,0.000564573
2,excit,150,0.464386,0.01,270,0.000922509,0.000922509
2,excit,150,0.464386,0.0240215,0,0.00133245,0.00106596
2,excit,150,0.464386,0.0240215,90,0.00133156,0.00186418
2,excit,150,0.464386,0.0240215,180,0.00133333,0.00106667
2,excit,150,0.464386,0.0240215,270,0.00327154,0.00327154
2,excit,150,0.464386,0.0577032,0,0.0,0.0
2,excit,150,0.464386,0.0577032,90,0.000799361,0.0011191
2,excit,150,0.464386,0.0577032,180,0.0,0.0
2,excit,150,0.464386,0.0577032,270,0.0,0.0
2,excit,150,0.464386,0.138612,0,0.00109051,0.00130862
2,excit,150,0.464386,0.138612,90,0.000922509,0.00129151
2,excit,150,0.464386,0.138612,180,0.0,0.0
2,excit,150,0.464386,0.138612,270,0.000749625,0.0005997
2,excit,150,0.464386,0.332966,0,0.00239808,0.00311751
2,excit,150,0.464386,0.332966,90,0.00109051,0.00130862
2,excit,150,0.464386,0.332966,180,0.00149925,0.00089955
2,excit,150,0.464386,0.332966,270,0.0,0.000479616
2,excit,150,0.464386,0.799834,0,0.0,0.0
2,excit,150,0.464386,0.799834,90,0.0,0.0
2,excit,150,0.464386,0.799834,180,0.0,0.0
2,excit,150,0.464386,0.799834,270,0.0,0.0
2,excit,150,0.68854,0.01,0,0.000999001,0.000999001
2,excit,150,0.68854,0.01,90,0.00257069,0.00188518
2,excit,150,0.68854,0.01,180,0.0,0.0
2,excit,150,0.68854,0.01,270,0.0,0.0
2,excit,150,0.68854,0.0240215,0,0.000749625,0.000449775
2,excit,150,0.68854,0.0240215,90,0.00239808,0.00263789
2,excit,150,0.68854,0.0240215,180,0.00149925,0.0017991
2,excit,150,0.68854,0.0240215,270,0.0,0.0
2,excit,150,0.68854,0.0577032,0,0.00133245,0.00159893
2,excit,150,0.68854,0.0577032,90,0.0029976,0.00323741
